severity	event_type	display_message	uuid	version	timestamp	outcome.result	outcome.reason	actor.id	actor.type	actor.display_name	actor.alternate_id	authentication_context.authentication_step	authentication_context.authentication_provider	authentication_context.credential_provider	authentication_context.credential_type	authentication_context.issuer	authentication_context.external_session_id	client.zone	client.ip_address	client.device	client.user_agent.raw_user_agent	client.user_agent.os	client.user_agent.browser	client.geographical_context.country	client.geographical_context.city	client.geographical_context.postal_code	client.geographical_context.geolocation.lon	client.geographical_context.geolocation.lat	transaction.id	transaction.type	debug_context.debug_data.request_uri	legacy_event_type	target0.id	target0.type	target0.alternate_id	target0.display_name	target1.id	target1.type	target1.alternate_id	target1.display_name	target2.id	target2.type	target2.alternate_id	target2.display_name	target3.id	target3.type	target3.alternate_id	target3.display_name
WARN	user.session.start	User login to Okta	a6509bbd-0518-43a9-aaa7-b1eff3e0beaa	0	2018-12-08T01:00:14.183Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	178.176.174.71	unknown	unknown	unknown	unknown	Russia	Yoshkar-Ola	424000	47.8908	56.6388	XAsXnfii0sDqVoAULhEwUwAACiM	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
INFO	user.session.start	User login to Okta	5e0e2b49-7940-401b-b59e-0ef981739263	0	2018-12-08T04:10:01.989Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102ztIPwue2QGmnqwFVkHQC6g	null	2001:569:bdfb:f600:5025:8c68:d3c4:2f21	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAtEGa5NArk0gsL1h-xtpgAAC1g	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_success																
INFO	user.authentication.sso	User single sign on to app	d53ccf22-77bd-479c-8637-ebc12c570096	0	2018-12-08T04:10:02.303Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102ztIPwue2QGmnqwFVkHQC6g	null	2001:569:bdfb:f600:5025:8c68:d3c4:2f21	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAtEGa5NArk0gsL1h-xtpgAAC1g	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.auth.sso	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
INFO	user.authentication.sso	User single sign on to app	3137cc16-7055-41df-bdb3-9f02ed019eda	0	2018-12-08T04:10:02.460Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102j0yUNGb3RT2C9FJ7d_EH6g	null	2001:569:bdfb:f600:5025:8c68:d3c4:2f21	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAtEGsxIQ0PfpXAqEfvXmgAADlk	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.auth.sso	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
INFO	user.session.start	User login to Okta	20fb6245-75f5-44f4-b8b3-3ce44efd8e58	0	2018-12-08T04:10:02.340Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102j0yUNGb3RT2C9FJ7d_EH6g	null	2001:569:bdfb:f600:5025:8c68:d3c4:2f21	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAtEGsxIQ0PfpXAqEfvXmgAADlk	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_success																
INFO	user.session.start	User login to Okta	02aa4976-e4bf-41bb-ad49-2d453559ec0d	0	2018-12-08T15:47:41.208Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102EBHaDSLEQhyvyNEGcEFrVg	null	2001:569:bdfb:f600:4e:fc09:8eb1:2255	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAvnnAIh63ttyB0W92Kp0QAADr8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_success																
INFO	user.authentication.sso	User single sign on to app	b50d5783-ceb3-4233-920b-b8bcb0cce1a0	0	2018-12-08T15:47:41.492Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102EBHaDSLEQhyvyNEGcEFrVg	null	2001:569:bdfb:f600:4e:fc09:8eb1:2255	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAvnnAIh63ttyB0W92Kp0QAADr8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.auth.sso	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
INFO	user.session.start	User login to Okta	97d6e145-daab-4a93-9731-09819f2849fc	0	2018-12-08T22:30:50.995Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102sAeDVBQYQbGoepPWWNoNoQ	null	2001:569:bdfb:f600:3925:5cb0:faba:6c11	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAxGGlufxeo4-s@U4sv0HAAAB-8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_success																
INFO	user.authentication.sso	User single sign on to app	8783b812-4f84-46f5-a8a6-f9878f87c06e	0	2018-12-08T22:30:51.254Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102sAeDVBQYQbGoepPWWNoNoQ	null	2001:569:bdfb:f600:3925:5cb0:faba:6c11	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAxGGlufxeo4-s@U4sv0HAAAB-8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.auth.sso	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
INFO	user.authentication.sso	User single sign on to app	7895fd8f-0f34-4e8f-b068-e7fcfaf34ef0	0	2018-12-09T17:27:38.317Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102xNCWVWgIRoG9pUUOjWIPow	null	2001:569:bdfb:f600:900f:8b7c:834e:3a99	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XA1QiUVLbda7qutTDVoFwwAABMA	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.auth.sso	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
INFO	user.session.start	User login to Okta	1c961390-2cdd-4081-9b13-fc75888708bb	0	2018-12-09T17:27:38.133Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102xNCWVWgIRoG9pUUOjWIPow	null	2001:569:bdfb:f600:900f:8b7c:834e:3a99	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XA1QiUVLbda7qutTDVoFwwAABMA	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_success																
INFO	user.authentication.sso	User single sign on to app	7099105c-4a7e-45d1-9ab6-4146504162c2	0	2018-12-09T23:38:41.467Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					1028-5aGnkBSS-3rcOsi0WzSA	null	2001:569:bdfb:f600:2990:7203:f9e5:d526	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XA2ngEVLbda7qutTDVo-2wAABQs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.auth.sso	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
INFO	user.session.start	User login to Okta	e1717c61-2cdd-48dd-8762-35cfc74cfb83	0	2018-12-09T23:38:41.231Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					1028-5aGnkBSS-3rcOsi0WzSA	null	2001:569:bdfb:f600:2990:7203:f9e5:d526	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XA2ngEVLbda7qutTDVo-2wAABQs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_success																
WARN	user.session.start	User login to Okta	255a4c7c-aafd-472d-804c-b535c59ff9d6	0	2018-12-09T17:55:17.014Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	190.85.113.174	unknown	unknown	unknown	unknown	Colombia	Medellín	50034	-75.5636	6.2518	XA1XBJkz2ofnhEE3OQ0@zgAADKM	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	969779e0-0f25-492b-8ba7-50ffe8a43857	0	2018-12-09T17:57:45.236Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	92.246.205.199	unknown	unknown	unknown	unknown	Russia	Gay	462631	58.4569	51.4739	XA1XmAIh63ttyB0W92LZigAADms	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
INFO	user.authentication.sso	User single sign on to app	37017664-884c-4a53-82d0-71882db5d6e8	0	2018-12-10T15:13:03.726Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102-5BZT1mHSjGdrg7_tnkaMg	null	2001:569:bdfb:f600:e161:ba76:29d1:e32c	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XA6Cf82r9Nyyyesp8mDVWAAAAFs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.auth.sso	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
INFO	user.session.start	User login to Okta	f6f89b0b-6e94-44ef-a43a-c0273297d4dd	0	2018-12-10T15:13:03.472Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102-5BZT1mHSjGdrg7_tnkaMg	null	2001:569:bdfb:f600:e161:ba76:29d1:e32c	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XA6Cf82r9Nyyyesp8mDVWAAAAFs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_success																
WARN	user.session.start	User login to Okta	2a248a11-97af-44f0-8b1b-c79b59b159fe	0	2018-12-10T01:53:18.514Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	190.214.47.217	unknown	unknown	unknown	unknown	Ecuador			-77.5	-2	XA3HDqy370ktj3HdhCfa4QAABMs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	74aa6015-99a0-4222-84b8-da1533b08ade	0	2018-12-10T08:08:05.854Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.190.123.24	unknown	unknown	unknown	unknown	Brazil	Tres Passos	98600	-53.9224	-27.4308	XA4e5Vb3TvtiNk5gEjezBAAAB9w	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
INFO	user.session.start	User login to Okta	bd69d81f-61ec-4399-9e41-a34ea7ddbbaf	0	2018-12-10T21:15:53.178Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					10201eGT5oUTiC5Gjo4t6yf3A	null	142.104.79.224	unknown	unknown	unknown	unknown	Canada	Victoria	V8W	-123.3655	48.4267	XA7XiCzVM0yu0gUzQc9ClQAAAdk	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_success																
INFO	user.authentication.sso	User single sign on to app	000b5a04-2a68-46ba-9261-d96b2f8c3a4f	0	2018-12-10T21:15:53.483Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					10201eGT5oUTiC5Gjo4t6yf3A	null	142.104.79.224	unknown	unknown	unknown	unknown	Canada	Victoria	V8W	-123.3655	48.4267	XA7XiCzVM0yu0gUzQc9ClQAAAdk	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.auth.sso	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.session.start	User login to Okta	8298a210-2467-4a66-b7b5-e73ee03024a4	0	2018-12-10T16:54:20.647Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	190.214.21.62	unknown	unknown	unknown	unknown	Ecuador	Quito		-78.5	-0.2167	XA6aPMxIQ0PfpXAqEfvNIgAADr4	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	3cc5ab8b-a9c4-4ca9-8495-a1a3ecc907b6	0	2018-12-12T08:50:52.338Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	168.227.89.150	unknown	unknown	unknown	unknown	Brazil	Fernandopolis	15600	-50.292	-20.2976	XBDL7K5NArk0gsL1h-wmjwAACxE	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	8b59fdec-dcf2-4e06-8037-0ae1fd4b0973	0	2018-12-12T10:52:01.621Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	187.123.56.46	unknown	unknown	unknown	unknown	Brazil	Teresina	64000	-42.8015	-5.1029	XBDoUSzVM0yu0gUzQc@VjAAAAZ4	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	a4aec7bb-1cd7-4ed0-a74d-e277e19fc993	0	2018-12-12T10:59:57.547Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	202.70.84.21	unknown	unknown	unknown	unknown	Nepal			84	28	XBDqLe1YY0cJ8@D5m7OfrwAADoo	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	87e63082-ac9e-4f59-9b58-db94c12b10cd	0	2018-12-12T11:02:50.132Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	31.28.107.74	unknown	unknown	unknown	unknown	Russia	Yekaterinburg	620041	60.6125	56.8575	XBDq2gIh63ttyB0W92IcZQAADqs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	dcd8ad65-c96f-4a72-9e70-9a1364df3771	0	2018-12-12T11:49:05.759Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	43.230.62.157	unknown	unknown	unknown	unknown	Cambodia			105	13	XBD1sZkz2ofnhEE3OQ30dgAADIU	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
INFO	user.account.unlock	Auto-unlock user account for Okta	a9c7cf97-4058-4cad-9b13-533eaef105fd	0	2018-12-12T11:54:38.194Z	SUCCESS	Automatically unlocked	spr20t5zde3yhnbr1355	SystemPrincipal	Okta System	system@okta.com	0					trsfsEqBPCvS1-fSjkdjh8Q3w												ulj5zs4kp43SwvUEg356	JOB		core.user_auth.account_auto_unlocked	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe												
WARN	user.session.start	User login to Okta	908dceff-3857-458b-b04e-17de9da631a2	0	2018-12-12T11:38:00.253Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.37.163.28	unknown	unknown	unknown	unknown	Brazil	Juazeiro do Norte	63000	-39.247	-7.1467	XBDzGAjaKfGJBNjHn6T-3QAAAzw	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	b96c5607-e112-4169-9c07-a4431a06a44d	0	2018-12-12T12:05:05.138Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	91.185.237.13	unknown	unknown	unknown	unknown	Russia	Yakutsk	677008	129.7331	62.0339	XBD5cPW1N-EwFv6kCEYwFAAABNw	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	6ad4574e-61ed-47c3-aa12-769742c393b4	0	2018-12-12T11:43:34.111Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.200.66.191	unknown	unknown	unknown	unknown	Brazil	Cajuru	14240	-47.3165	-21.2705	XBD0ZVb3TvtiNk5gEjfgfAAACDk	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	248cb078-54a7-4b55-9ce8-25da4775e66c	0	2018-12-12T11:51:30.116Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	1.34.1.60	unknown	unknown	unknown	unknown	Taiwan	Taipei		121.5318	25.0478	XBD2QYg-tdiEFt7U3@AupgAAAG8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	ff4e85f2-4897-4362-8ddd-60efad68cf5d	0	2018-12-12T11:46:04.718Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	201.158.106.89	unknown	unknown	unknown	unknown	Mexico	Cuautitlán Izcalli	54740	-99.2267	19.6542	XBD0-L4NSpL9@@16Ts8MMgAABXc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	44882f71-6667-43bb-9079-378482776543	0	2018-12-12T11:05:53.116Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	189.51.128.31	unknown	unknown	unknown	unknown	Brazil	Assis	19800	-50.4284	-22.5867	XBDrka5NArk0gsL1h-yD7gAAC3E	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	b6f5dcd7-2c6e-42de-9ea9-e8813647c30c	0	2018-12-12T11:08:16.159Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	203.153.108.219	unknown	unknown	unknown	unknown	Indonesia	Jakarta		106.8294	-6.1744	XBDsIPW1N-EwFv6kCEYn0QAABP0	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	050e04dd-5d17-4719-aa3f-e8941a84e549	0	2018-12-12T11:11:00.439Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	201.148.122.52	unknown	unknown	unknown	unknown	Brazil	Graca	62365	-40.75	-4.05	XBDsxFb3TvtiNk5gEjdDywAACFg	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	c33b87a5-3358-48d1-bc5f-b1609c62b110	0	2018-12-12T12:10:26.131Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	221.203.169.50	unknown	unknown	unknown	unknown	China	Shenyang		123.4328	41.7922	XBD6sYg-tdiEFt7U3@CHhwAAAA0	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	0f9ef8a1-14aa-4039-9e64-ec62d31a32c5	0	2018-12-12T12:13:14.734Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.87.36.126	unknown	unknown	unknown	unknown	Brazil	Batatais	14300	-47.5674	-20.8351	XBD7Wvii0sDqVoAULhHbjQAACZc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	5ecafacb-52f3-404a-b55b-1bf280c4ba4e	0	2018-12-12T12:15:45.898Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	92.62.67.253	unknown	unknown	unknown	unknown	Kyrgyzstan	Bishkek		74.6003	42.8731	XBD78Vb3TvtiNk5gEjd8mAAAB-I	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	d114cebb-85cc-4994-90bf-9e85f239a346	0	2018-12-12T12:08:05.796Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	179.96.0.14	unknown	unknown	unknown	unknown	Brazil	Cruz Machado	84620	-51.2256	-25.9109	XBD6Jb4NSpL9@@16Ts9sugAABTQ	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	8ed9cb73-ed55-46f3-8207-fae8a4b37f16	0	2018-12-12T12:39:58.946Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	200.123.166.161	unknown	unknown	unknown	unknown	Argentina	Rosario	2000	-60.6664	-32.9511	XBEBnq5NArk0gsL1h-wx8gAACwI	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	8cafdd21-513f-489f-8f45-abe9e879ee58	0	2018-12-12T12:31:48.028Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	189.57.182.82	unknown	unknown	unknown	unknown	Brazil	Praia Grande	11700	-46.4912	-24.0013	XBD-s74NSpL9@@16Ts-cyQAABVY	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	01bc159f-cd3a-49f5-855d-f66149fd35e3	0	2018-12-12T12:50:46.762Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	190.216.56.11	unknown	unknown	unknown	unknown	Argentina	Alta Gracia	5186	-64.4333	-31.6667	XBEEJog-tdiEFt7U3@BGqwAAAF8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	a5f49511-964d-4b7b-9aeb-d853f1867fcf	0	2018-12-12T12:56:06.222Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	77.89.243.2	unknown	unknown	unknown	unknown	Republic of Moldova	Chisinau	MD-2000	28.8575	47.0056	XBEFZizVM0yu0gUzQc-T5AAAAhA	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	327388c6-49d5-45fe-be26-37c34c30e585	0	2018-12-12T12:58:54.563Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	202.62.104.133	unknown	unknown	unknown	unknown	Laos			105	18	XBEGDvW1N-EwFv6kCEYn3gAABMc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	832403f1-2827-493a-9cd0-bdc7739fd113	0	2018-12-12T13:01:27.727Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	114.95.118.91	unknown	unknown	unknown	unknown	China	Shanghai		121.3997	31.0456	XBEGp@F5eMqN3uVKBrIwPQAAAjM	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	b51db4e6-a71f-4cb4-af49-ce0c072646bb	0	2018-12-12T13:06:46.483Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.52.105.135	unknown	unknown	unknown	unknown	Brazil	Leme	13610	-47.3439	-22.1779	XBEH5vii0sDqVoAULhHT@AAACeE	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	042c1b60-e37c-4f74-8c32-a5a29b36a8ef	0	2018-12-12T13:08:30.390Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	24.121.221.253	unknown	unknown	unknown	unknown	United States	Mammoth Lakes	93546	-118.8656	37.6094	XBEITkVLbda7qutTDVozNwAABXQ	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	d3751e29-1580-4bda-8aa6-23cc57f899db	0	2018-12-12T13:12:05.309Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	45.160.48.2	unknown	unknown	unknown	unknown	Brazil	Salvador	40000	-38.4858	-12.8665	XBEJJb4NSpL9@@16Ts@T-QAABTU	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	c0c42732-2138-401b-9cac-60740a425161	0	2018-12-12T13:14:52.844Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	85.235.188.186	unknown	unknown	unknown	unknown	Russia	Moscow	102087	37.6156	55.7522	XBEJzL4NSpL9@@16Ts@hWwAABQ8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
